date1,state,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed
24/04/2020,Arunachal Pradesh,1,0,1,0,1
25/04/2020,Arunachal Pradesh,1,0,1,0,1
26/04/2020,Arunachal Pradesh,1,0,1,0,1
27/04/2020,Arunachal Pradesh,1,0,1,0,1
28/04/2020,Arunachal Pradesh,1,0,1,0,1
29/04/2020,Arunachal Pradesh,1,0,1,0,1
30/04/2020,Arunachal Pradesh,1,0,1,0,1
01/05/2020,Arunachal Pradesh,1,0,1,0,1
02/05/2020,Arunachal Pradesh,1,0,1,0,1
03/05/2020,Arunachal Pradesh,1,0,1,0,1
04/05/2020,Arunachal Pradesh,1,0,1,0,1
05/05/2020,Arunachal Pradesh,1,0,1,0,1
06/05/2020,Arunachal Pradesh,1,0,1,0,1
07/05/2020,Arunachal Pradesh,1,0,1,0,1
08/05/2020,Arunachal Pradesh,1,0,1,0,1
09/05/2020,Arunachal Pradesh,1,0,1,0,1
10/05/2020,Arunachal Pradesh,1,0,1,0,1
11/05/2020,Arunachal Pradesh,1,0,1,0,1
12/05/2020,Arunachal Pradesh,1,0,1,0,1
13/05/2020,Arunachal Pradesh,1,0,1,0,1
14/05/2020,Arunachal Pradesh,1,0,1,0,1
15/05/2020,Arunachal Pradesh,1,0,1,0,1
16/05/2020,Arunachal Pradesh,1,0,1,0,1
17/05/2020,Arunachal Pradesh,1,0,1,0,1
18/05/2020,Arunachal Pradesh,1,0,1,0,1
19/05/2020,Arunachal Pradesh,1,0,1,0,1
20/05/2020,Arunachal Pradesh,1,0,1,0,1
21/05/2020,Arunachal Pradesh,1,0,1,0,1
22/05/2020,Arunachal Pradesh,1,0,1,0,1
23/05/2020,Arunachal Pradesh,1,0,1,0,1
24/05/2020,Arunachal Pradesh,1,0,1,0,1
25/05/2020,Arunachal Pradesh,1,0,1,0,1
26/05/2020,Arunachal Pradesh,2,1,1,0,3
27/05/2020,Arunachal Pradesh,2,1,1,0,3
28/05/2020,Arunachal Pradesh,2,1,1,0,3
29/05/2020,Arunachal Pradesh,3,2,1,0,5
30/05/2020,Arunachal Pradesh,3,2,1,0,5
31/05/2020,Arunachal Pradesh,4,3,1,0,7
01/06/2020,Arunachal Pradesh,4,3,1,0,7
02/06/2020,Arunachal Pradesh,22,21,1,0,43
03/06/2020,Arunachal Pradesh,22,21,1,0,43
04/06/2020,Arunachal Pradesh,38,37,1,0,75
05/06/2020,Arunachal Pradesh,42,41,1,0,83
06/06/2020,Arunachal Pradesh,45,44,1,0,89
07/06/2020,Arunachal Pradesh,47,46,1,0,93
08/06/2020,Arunachal Pradesh,51,50,1,0,101
09/06/2020,Arunachal Pradesh,51,50,1,0,101
10/06/2020,Arunachal Pradesh,57,56,1,0,113
11/06/2020,Arunachal Pradesh,57,55,2,0,112
12/06/2020,Arunachal Pradesh,61,57,4,0,118
13/06/2020,Arunachal Pradesh,67,63,4,0,130
14/06/2020,Arunachal Pradesh,87,83,4,0,170
15/06/2020,Arunachal Pradesh,91,84,7,0,175
16/06/2020,Arunachal Pradesh,91,84,7,0,175
17/06/2020,Arunachal Pradesh,95,88,7,0,183
18/06/2020,Arunachal Pradesh,99,92,7,0,191
19/06/2020,Arunachal Pradesh,103,93,10,0,196
20/06/2020,Arunachal Pradesh,103,92,11,0,195
21/06/2020,Arunachal Pradesh,135,121,14,0,256
22/06/2020,Arunachal Pradesh,135,120,15,0,255
23/06/2020,Arunachal Pradesh,139,118,21,0,257
24/06/2020,Arunachal Pradesh,148,126,22,0,274
25/06/2020,Arunachal Pradesh,158,120,38,0,278
26/06/2020,Arunachal Pradesh,160,121,38,1,281
27/06/2020,Arunachal Pradesh,172,129,42,1,301
28/06/2020,Arunachal Pradesh,177,122,54,1,299
29/06/2020,Arunachal Pradesh,182,121,60,1,303
30/06/2020,Arunachal Pradesh,187,125,61,1,312
02/04/2020,Assam,1,1,0,0,2
03/04/2020,Assam,16,16,0,0,32
04/04/2020,Assam,24,24,0,0,48
05/04/2020,Assam,24,24,0,0,48
06/04/2020,Assam,26,26,0,0,52
07/04/2020,Assam,26,26,0,0,52
08/04/2020,Assam,27,27,0,0,54
09/04/2020,Assam,28,28,0,0,56
10/04/2020,Assam,29,29,0,0,58
11/04/2020,Assam,29,28,0,1,57
12/04/2020,Assam,29,28,0,1,57
13/04/2020,Assam,29,28,0,1,57
14/04/2020,Assam,31,30,0,1,61
15/04/2020,Assam,32,31,0,1,63
16/04/2020,Assam,33,32,0,1,65
17/04/2020,Assam,35,29,5,1,64
18/04/2020,Assam,35,29,5,1,64
19/04/2020,Assam,35,22,12,1,57
20/04/2020,Assam,35,17,17,1,52
21/04/2020,Assam,35,15,19,1,50
22/04/2020,Assam,35,15,19,1,50
23/04/2020,Assam,35,15,19,1,50
24/04/2020,Assam,36,16,19,1,52
25/04/2020,Assam,36,16,19,1,52
26/04/2020,Assam,36,16,19,1,52
27/04/2020,Assam,36,8,27,1,44
28/04/2020,Assam,36,8,27,1,44
29/04/2020,Assam,38,10,27,1,48
30/04/2020,Assam,38,8,29,1,46
01/05/2020,Assam,42,12,29,1,54
02/05/2020,Assam,43,10,32,1,53
03/05/2020,Assam,43,10,32,1,53
04/05/2020,Assam,43,10,32,1,53
05/05/2020,Assam,43,10,32,1,53
06/05/2020,Assam,43,10,32,1,53
07/05/2020,Assam,45,12,32,1,57
08/05/2020,Assam,54,19,34,1,73
09/05/2020,Assam,59,24,34,1,83
10/05/2020,Assam,63,27,34,2,90
11/05/2020,Assam,63,27,34,2,90
12/05/2020,Assam,65,29,34,2,94
13/05/2020,Assam,65,24,39,2,89
14/05/2020,Assam,80,39,39,2,119
15/05/2020,Assam,87,46,39,2,133
16/05/2020,Assam,90,47,41,2,137
17/05/2020,Assam,92,49,41,2,141
18/05/2020,Assam,101,58,41,2,159
19/05/2020,Assam,107,64,41,2,171
20/05/2020,Assam,142,97,41,4,239
21/05/2020,Assam,170,118,48,4,288
22/05/2020,Assam,203,145,54,4,348
23/05/2020,Assam,259,201,54,4,460
24/05/2020,Assam,329,270,55,4,599
25/05/2020,Assam,378,319,55,4,697
26/05/2020,Assam,526,460,62,4,986
27/05/2020,Assam,616,550,62,4,1166
28/05/2020,Assam,781,690,87,4,1471
29/05/2020,Assam,856,748,104,4,1604
30/05/2020,Assam,1024,895,125,4,1919
31/05/2020,Assam,1185,1018,163,4,2203
01/06/2020,Assam,1272,1083,185,4,2355
02/06/2020,Assam,1390,1109,277,4,2499
03/06/2020,Assam,1513,1185,324,4,2698
04/06/2020,Assam,1672,1255,413,4,2927
05/06/2020,Assam,1988,1542,442,4,3530
06/06/2020,Assam,2153,1651,498,4,3804
07/06/2020,Assam,2397,1846,547,4,4243
08/06/2020,Assam,2565,1946,615,4,4511
09/06/2020,Assam,2776,2107,665,4,4883
10/06/2020,Assam,2937,1848,1085,4,4785
11/06/2020,Assam,3092,1839,1249,4,4931
12/06/2020,Assam,3319,1881,1432,6,5200
13/06/2020,Assam,3498,1953,1537,8,5451
14/06/2020,Assam,3718,2126,1584,8,5844
15/06/2020,Assam,4049,2081,1960,8,6130
16/06/2020,Assam,4158,1984,2166,8,6142
17/06/2020,Assam,4319,2145,2166,8,6464
18/06/2020,Assam,4605,1955,2642,8,6560
19/06/2020,Assam,4777,2114,2654,9,6891
20/06/2020,Assam,4904,1856,3039,9,6760
21/06/2020,Assam,4904,1856,3039,9,6760
22/06/2020,Assam,5388,2019,3360,9,7407
23/06/2020,Assam,5586,2056,3521,9,7642
24/06/2020,Assam,5831,2060,3762,9,7891
25/06/2020,Assam,6198,2231,3958,9,8429
26/06/2020,Assam,6321,2279,4033,9,8600
27/06/2020,Assam,6607,2339,4259,9,8946
28/06/2020,Assam,6816,2307,4500,9,9123
29/06/2020,Assam,7206,2108,5088,10,9314
30/06/2020,Assam,7752,2408,5333,11,10160
24/03/2020,Bihar,2,1,0,1,3
25/03/2020,Bihar,3,2,0,1,5
26/03/2020,Bihar,3,2,0,1,5
27/03/2020,Bihar,6,5,0,1,11
28/03/2020,Bihar,9,8,0,1,17
29/03/2020,Bihar,9,8,0,1,17
30/03/2020,Bihar,11,10,0,1,21
31/03/2020,Bihar,15,14,0,1,29
01/04/2020,Bihar,23,22,0,1,45
02/04/2020,Bihar,23,22,0,1,45
03/04/2020,Bihar,24,23,0,1,47
04/04/2020,Bihar,29,28,0,1,57
05/04/2020,Bihar,30,29,0,1,59
06/04/2020,Bihar,30,29,0,1,59
07/04/2020,Bihar,32,31,0,1,63
08/04/2020,Bihar,38,37,0,1,75
09/04/2020,Bihar,38,37,0,1,75
10/04/2020,Bihar,39,38,0,1,77
11/04/2020,Bihar,60,59,0,1,119
12/04/2020,Bihar,63,62,0,1,125
13/04/2020,Bihar,64,44,19,1,108
14/04/2020,Bihar,65,38,26,1,103
15/04/2020,Bihar,66,36,29,1,102
16/04/2020,Bihar,70,40,29,1,110
17/04/2020,Bihar,80,42,37,1,122
18/04/2020,Bihar,83,44,37,2,127
19/04/2020,Bihar,86,47,37,2,133
20/04/2020,Bihar,93,49,42,2,142
21/04/2020,Bihar,113,69,42,2,182
22/04/2020,Bihar,126,82,42,2,208
23/04/2020,Bihar,143,95,46,2,238
24/04/2020,Bihar,153,105,46,2,258
25/04/2020,Bihar,223,175,46,2,398
26/04/2020,Bihar,243,195,46,2,438
27/04/2020,Bihar,274,216,56,2,490
28/04/2020,Bihar,345,286,57,2,631
29/04/2020,Bihar,366,300,64,2,666
30/04/2020,Bihar,392,325,65,2,717
01/05/2020,Bihar,418,334,82,2,752
02/05/2020,Bihar,471,370,98,3,841
03/05/2020,Bihar,481,370,107,4,851
04/05/2020,Bihar,503,374,125,4,877
05/05/2020,Bihar,528,394,130,4,922
06/05/2020,Bihar,536,390,142,4,926
07/05/2020,Bihar,542,350,188,4,892
08/05/2020,Bihar,550,299,246,5,849
09/05/2020,Bihar,571,269,297,5,840
10/05/2020,Bihar,591,264,322,5,855
11/05/2020,Bihar,696,325,365,6,1021
12/05/2020,Bihar,747,364,377,6,1111
13/05/2020,Bihar,831,442,383,6,1273
14/05/2020,Bihar,940,545,388,7,1485
15/05/2020,Bihar,994,576,411,7,1570
16/05/2020,Bihar,1018,573,438,7,1591
17/05/2020,Bihar,1179,719,453,7,1898
18/05/2020,Bihar,1262,779,475,8,2041
19/05/2020,Bihar,1391,888,494,9,2279
20/05/2020,Bihar,1498,955,534,9,2453
21/05/2020,Bihar,1674,1093,571,10,2767
22/05/2020,Bihar,1982,1378,593,11,3360
23/05/2020,Bihar,2177,1537,629,11,3714
24/05/2020,Bihar,2380,1716,653,11,4096
25/05/2020,Bihar,2587,1872,702,13,4459
26/05/2020,Bihar,2730,1968,749,13,4698
27/05/2020,Bihar,2983,2070,900,13,5053
28/05/2020,Bihar,3061,1963,1083,15,5024
29/05/2020,Bihar,3296,2070,1211,15,5366
30/05/2020,Bihar,3376,2150,1211,15,5526
31/05/2020,Bihar,3636,1998,1618,20,5634
01/06/2020,Bihar,3815,2084,1710,21,5899
02/06/2020,Bihar,3926,2002,1900,24,5928
03/06/2020,Bihar,4155,2185,1946,24,6340
04/06/2020,Bihar,4390,2288,2077,25,6678
05/06/2020,Bihar,4493,2254,2210,29,6747
06/06/2020,Bihar,4596,2342,2225,29,6938
07/06/2020,Bihar,4915,2460,2425,30,7375
08/06/2020,Bihar,5088,2578,2480,30,7666
09/06/2020,Bihar,5202,2672,2499,31,7874
10/06/2020,Bihar,5459,2563,2864,32,8022
11/06/2020,Bihar,5710,2606,3071,33,8316
12/06/2020,Bihar,5983,2681,3266,36,8664
13/06/2020,Bihar,6103,2480,3587,36,8583
14/06/2020,Bihar,6290,2295,3956,39,8585
15/06/2020,Bihar,6470,2261,4170,39,8731
16/06/2020,Bihar,6650,2201,4409,40,8851
17/06/2020,Bihar,6778,2093,4644,41,8871
18/06/2020,Bihar,6942,1972,4926,44,8914
19/06/2020,Bihar,7025,1925,5056,44,8950
20/06/2020,Bihar,7181,2033,5098,50,9214
21/06/2020,Bihar,7533,1952,5529,52,9485
22/06/2020,Bihar,7612,1979,5580,53,9591
23/06/2020,Bihar,7825,1989,5781,55,9814
24/06/2020,Bihar,8153,1993,6104,56,10146
25/06/2020,Bihar,8209,2039,6113,57,10248
26/06/2020,Bihar,8473,1975,6441,57,10448
27/06/2020,Bihar,8716,1896,6762,58,10612
28/06/2020,Bihar,8931,2029,6843,59,10960
29/06/2020,Bihar,9212,2034,7118,60,11246
30/06/2020,Bihar,9640,2188,7390,62,11828
24/03/2020,Chandigarh,6,6,0,0,12
25/03/2020,Chandigarh,7,7,0,0,14
26/03/2020,Chandigarh,7,7,0,0,14
27/03/2020,Chandigarh,7,7,0,0,14
28/03/2020,Chandigarh,8,8,0,0,16
29/03/2020,Chandigarh,8,8,0,0,16
30/03/2020,Chandigarh,8,8,0,0,16
31/03/2020,Chandigarh,13,13,0,0,26
01/04/2020,Chandigarh,13,13,0,0,26
02/04/2020,Chandigarh,16,16,0,0,32
03/04/2020,Chandigarh,18,18,0,0,36
04/04/2020,Chandigarh,18,18,0,0,36
05/04/2020,Chandigarh,18,18,0,0,36
06/04/2020,Chandigarh,18,18,0,0,36
07/04/2020,Chandigarh,18,18,0,0,36
08/04/2020,Chandigarh,18,11,7,0,29
09/04/2020,Chandigarh,18,11,7,0,29
10/04/2020,Chandigarh,18,11,7,0,29
11/04/2020,Chandigarh,18,11,7,0,29
12/04/2020,Chandigarh,19,12,7,0,31
13/04/2020,Chandigarh,21,14,7,0,35
14/04/2020,Chandigarh,21,14,7,0,35
15/04/2020,Chandigarh,21,14,7,0,35
16/04/2020,Chandigarh,21,14,7,0,35
17/04/2020,Chandigarh,21,12,9,0,33
18/04/2020,Chandigarh,21,12,9,0,33
19/04/2020,Chandigarh,23,13,10,0,36
20/04/2020,Chandigarh,26,13,13,0,39
21/04/2020,Chandigarh,26,13,13,0,39
22/04/2020,Chandigarh,27,13,14,0,40
23/04/2020,Chandigarh,27,13,14,0,40
24/04/2020,Chandigarh,27,13,14,0,40
25/04/2020,Chandigarh,27,13,14,0,40
26/04/2020,Chandigarh,28,13,15,0,41
27/04/2020,Chandigarh,30,13,17,0,43
28/04/2020,Chandigarh,40,23,17,0,63
29/04/2020,Chandigarh,56,39,17,0,95
30/04/2020,Chandigarh,56,39,17,0,95
01/05/2020,Chandigarh,56,39,17,0,95
02/05/2020,Chandigarh,88,71,17,0,159
03/05/2020,Chandigarh,88,71,17,0,159
04/05/2020,Chandigarh,94,75,19,0,169
05/05/2020,Chandigarh,102,80,21,1,182
06/05/2020,Chandigarh,111,89,21,1,200
07/05/2020,Chandigarh,120,98,21,1,218
08/05/2020,Chandigarh,135,113,21,1,248
09/05/2020,Chandigarh,150,128,21,1,278
10/05/2020,Chandigarh,169,143,24,2,312
11/05/2020,Chandigarh,169,143,24,2,312
12/05/2020,Chandigarh,174,148,24,2,322
13/05/2020,Chandigarh,187,156,28,3,343
14/05/2020,Chandigarh,187,156,28,3,343
15/05/2020,Chandigarh,191,151,37,3,342
16/05/2020,Chandigarh,191,151,37,3,342
17/05/2020,Chandigarh,191,137,51,3,328
18/05/2020,Chandigarh,191,137,51,3,328
19/05/2020,Chandigarh,196,139,54,3,335
20/05/2020,Chandigarh,200,140,57,3,340
21/05/2020,Chandigarh,202,142,57,3,344
22/05/2020,Chandigarh,217,75,139,3,292
23/05/2020,Chandigarh,218,37,178,3,255
24/05/2020,Chandigarh,225,43,179,3,268
25/05/2020,Chandigarh,238,49,186,3,287
26/05/2020,Chandigarh,238,49,186,3,287
27/05/2020,Chandigarh,266,75,187,4,341
28/05/2020,Chandigarh,279,88,187,4,367
29/05/2020,Chandigarh,288,95,189,4,383
30/05/2020,Chandigarh,289,96,189,4,385
31/05/2020,Chandigarh,289,96,189,4,385
01/06/2020,Chandigarh,293,90,199,4,383
02/06/2020,Chandigarh,294,91,199,4,385
03/06/2020,Chandigarh,301,82,214,5,383
04/06/2020,Chandigarh,301,82,214,5,383
05/06/2020,Chandigarh,301,82,214,5,383
06/06/2020,Chandigarh,304,77,222,5,381
07/06/2020,Chandigarh,309,31,273,5,340
08/06/2020,Chandigarh,314,36,273,5,350
09/06/2020,Chandigarh,317,39,273,5,356
10/06/2020,Chandigarh,323,32,286,5,355
11/06/2020,Chandigarh,327,36,286,5,363
12/06/2020,Chandigarh,332,41,286,5,373
13/06/2020,Chandigarh,334,43,286,5,377
14/06/2020,Chandigarh,345,54,286,5,399
15/06/2020,Chandigarh,352,54,293,5,406
16/06/2020,Chandigarh,354,52,296,6,406
17/06/2020,Chandigarh,358,50,302,6,408
18/06/2020,Chandigarh,368,59,303,6,427
19/06/2020,Chandigarh,374,62,306,6,436
20/06/2020,Chandigarh,381,60,315,6,441
21/06/2020,Chandigarh,404,82,316,6,486
22/06/2020,Chandigarh,406,84,316,6,490
23/06/2020,Chandigarh,411,83,322,6,494
24/06/2020,Chandigarh,418,90,322,6,508
25/06/2020,Chandigarh,420,91,323,6,511
26/06/2020,Chandigarh,423,88,329,6,511
27/06/2020,Chandigarh,425,84,335,6,509
28/06/2020,Chandigarh,428,87,335,6,515
29/06/2020,Chandigarh,429,87,336,6,516
30/06/2020,Chandigarh,435,80,349,6,515
24/03/2020,Chhattisgarh,1,1,0,0,2
25/03/2020,Chhattisgarh,1,1,0,0,2
26/03/2020,Chhattisgarh,3,3,0,0,6
27/03/2020,Chhattisgarh,6,6,0,0,12
28/03/2020,Chhattisgarh,6,6,0,0,12
29/03/2020,Chhattisgarh,6,6,0,0,12
30/03/2020,Chhattisgarh,7,7,0,0,14
31/03/2020,Chhattisgarh,8,8,0,0,16
01/04/2020,Chhattisgarh,9,9,0,0,18
02/04/2020,Chhattisgarh,9,7,2,0,16
03/04/2020,Chhattisgarh,9,7,2,0,16
04/04/2020,Chhattisgarh,9,6,3,0,15
05/04/2020,Chhattisgarh,9,6,3,0,15
06/04/2020,Chhattisgarh,9,6,3,0,15
07/04/2020,Chhattisgarh,10,2,8,0,12
08/04/2020,Chhattisgarh,10,1,9,0,11
09/04/2020,Chhattisgarh,10,1,9,0,11
10/04/2020,Chhattisgarh,10,1,9,0,11
11/04/2020,Chhattisgarh,18,9,9,0,27
12/04/2020,Chhattisgarh,18,9,9,0,27
13/04/2020,Chhattisgarh,31,21,10,0,52
14/04/2020,Chhattisgarh,31,21,10,0,52
15/04/2020,Chhattisgarh,33,20,13,0,53
16/04/2020,Chhattisgarh,33,16,17,0,49
17/04/2020,Chhattisgarh,33,10,23,0,43
18/04/2020,Chhattisgarh,36,12,24,0,48
19/04/2020,Chhattisgarh,36,12,24,0,48
20/04/2020,Chhattisgarh,36,11,25,0,47
21/04/2020,Chhattisgarh,36,11,25,0,47
22/04/2020,Chhattisgarh,36,10,26,0,46
23/04/2020,Chhattisgarh,36,10,26,0,46
24/04/2020,Chhattisgarh,36,8,28,0,44
25/04/2020,Chhattisgarh,36,6,30,0,42
26/04/2020,Chhattisgarh,37,5,32,0,42
27/04/2020,Chhattisgarh,37,5,32,0,42
28/04/2020,Chhattisgarh,37,5,32,0,42
29/04/2020,Chhattisgarh,38,4,34,0,42
30/04/2020,Chhattisgarh,38,4,34,0,42
01/05/2020,Chhattisgarh,40,4,36,0,44
02/05/2020,Chhattisgarh,43,7,36,0,50
03/05/2020,Chhattisgarh,43,7,36,0,50
04/05/2020,Chhattisgarh,57,21,36,0,78
05/05/2020,Chhattisgarh,58,22,36,0,80
06/05/2020,Chhattisgarh,59,23,36,0,82
07/05/2020,Chhattisgarh,59,23,36,0,82
08/05/2020,Chhattisgarh,59,21,38,0,80
09/05/2020,Chhattisgarh,59,21,38,0,80
10/05/2020,Chhattisgarh,59,16,43,0,75
11/05/2020,Chhattisgarh,59,10,49,0,69
12/05/2020,Chhattisgarh,59,6,53,0,65
13/05/2020,Chhattisgarh,59,5,54,0,64
14/05/2020,Chhattisgarh,59,4,55,0,63
15/05/2020,Chhattisgarh,60,4,56,0,64
16/05/2020,Chhattisgarh,66,10,56,0,76
17/05/2020,Chhattisgarh,67,11,56,0,78
18/05/2020,Chhattisgarh,86,27,59,0,113
19/05/2020,Chhattisgarh,93,34,59,0,127
20/05/2020,Chhattisgarh,101,42,59,0,143
21/05/2020,Chhattisgarh,115,56,59,0,171
22/05/2020,Chhattisgarh,128,69,59,0,197
23/05/2020,Chhattisgarh,172,110,62,0,282
24/05/2020,Chhattisgarh,214,150,64,0,364
25/05/2020,Chhattisgarh,252,185,67,0,437
26/05/2020,Chhattisgarh,291,219,72,0,510
27/05/2020,Chhattisgarh,361,282,79,0,643
28/05/2020,Chhattisgarh,369,286,83,0,655
29/05/2020,Chhattisgarh,399,316,83,0,715
30/05/2020,Chhattisgarh,415,314,100,1,729
31/05/2020,Chhattisgarh,447,344,102,1,791
01/06/2020,Chhattisgarh,498,382,115,1,880
02/06/2020,Chhattisgarh,547,424,122,1,971
03/06/2020,Chhattisgarh,564,433,130,1,997
04/06/2020,Chhattisgarh,668,478,188,2,1146
05/06/2020,Chhattisgarh,756,541,213,2,1297
06/06/2020,Chhattisgarh,879,633,244,2,1512
07/06/2020,Chhattisgarh,923,653,266,4,1576
08/06/2020,Chhattisgarh,1073,786,283,4,1859
09/06/2020,Chhattisgarh,1160,848,308,4,2008
10/06/2020,Chhattisgarh,1240,848,386,6,2088
11/06/2020,Chhattisgarh,1262,854,402,6,2116
12/06/2020,Chhattisgarh,1398,945,447,6,2343
13/06/2020,Chhattisgarh,1429,873,550,6,2302
14/06/2020,Chhattisgarh,1512,875,631,6,2387
15/06/2020,Chhattisgarh,1662,891,763,8,2553
16/06/2020,Chhattisgarh,1756,858,890,8,2614
17/06/2020,Chhattisgarh,1781,736,1036,9,2517
18/06/2020,Chhattisgarh,1864,674,1180,10,2538
19/06/2020,Chhattisgarh,1946,708,1228,10,2654
20/06/2020,Chhattisgarh,2028,687,1331,10,2715
21/06/2020,Chhattisgarh,2041,636,1394,11,2677
22/06/2020,Chhattisgarh,2275,817,1447,11,3092
23/06/2020,Chhattisgarh,2303,778,1513,12,3081
24/06/2020,Chhattisgarh,2362,797,1553,12,3159
25/06/2020,Chhattisgarh,2419,780,1627,12,3199
26/06/2020,Chhattisgarh,2452,685,1755,12,3137
27/06/2020,Chhattisgarh,2545,618,1914,13,3163
28/06/2020,Chhattisgarh,2545,618,1914,13,3163
29/06/2020,Chhattisgarh,2662,558,2091,13,3220
30/06/2020,Chhattisgarh,2761,575,2173,13,3336
09/05/2020,Dadra and Nagar Haveli,1,1,0,0,2
10/05/2020,Dadra and Nagar Haveli,1,1,0,0,2
11/05/2020,Dadra and Nagar Haveli,1,1,0,0,2
12/05/2020,Dadra and Nagar Haveli,1,1,0,0,2
13/05/2020,Dadra and Nagar Haveli,1,1,0,0,2
14/05/2020,Dadra and Nagar Haveli,1,1,0,0,2
15/05/2020,Dadra and Nagar Haveli,1,1,0,0,2
16/05/2020,Dadra and Nagar Haveli,1,1,0,0,2
17/05/2020,Dadra and Nagar Haveli,1,1,0,0,2
18/05/2020,Dadra and Nagar Haveli,1,1,0,0,2
19/05/2020,Dadra and Nagar Haveli,1,1,0,0,2
20/05/2020,Dadra and Nagar Haveli,1,1,0,0,2
21/05/2020,Dadra and Nagar Haveli,1,1,0,0,2
22/05/2020,Dadra and Nagar Haveli,1,1,0,0,2
23/05/2020,Dadra and Nagar Haveli,1,1,0,0,2
24/05/2020,Dadra and Nagar Haveli,2,2,0,0,4
25/05/2020,Dadra and Nagar Haveli,2,2,0,0,4
26/05/2020,Dadra and Nagar Haveli,2,2,0,0,4
27/05/2020,Dadra and Nagar Haveli,2,2,0,0,4
28/05/2020,Dadra and Nagar Haveli,2,2,0,0,4
29/05/2020,Dadra and Nagar Haveli,2,2,0,0,4
30/05/2020,Dadra and Nagar Haveli,2,2,0,0,4
31/05/2020,Dadra and Nagar Haveli,2,2,0,0,4
01/06/2020,Dadra and Nagar Haveli,2,2,0,0,4
02/06/2020,Dadra and Nagar Haveli,3,2,1,0,5
03/06/2020,Dadra and Nagar Haveli,4,3,1,0,7
04/06/2020,Dadra and Nagar Haveli,8,7,1,0,15
05/06/2020,Dadra and Nagar Haveli,12,11,1,0,23
06/06/2020,Dadra and Nagar Haveli,14,13,1,0,27
07/06/2020,Dadra and Nagar Haveli,19,18,1,0,37
08/06/2020,Dadra and Nagar Haveli,20,18,2,0,38
09/06/2020,Dadra and Nagar Haveli,22,20,2,0,42
10/06/2020,Dadra and Nagar Haveli,22,20,2,0,42
11/06/2020,Dadra and Nagar Haveli,28,26,2,0,54
12/06/2020,Dadra and Nagar Haveli,30,28,2,0,58
13/06/2020,Dadra and Nagar Haveli,30,28,2,0,58
14/06/2020,Dadra and Nagar Haveli,35,33,2,0,68
15/06/2020,Dadra and Nagar Haveli,36,34,2,0,70
16/06/2020,Dadra and Nagar Haveli,36,31,5,0,67
17/06/2020,Dadra and Nagar Haveli,45,36,9,0,81
18/06/2020,Dadra and Nagar Haveli,57,45,12,0,102
19/06/2020,Dadra and Nagar Haveli,58,45,13,0,103
20/06/2020,Dadra and Nagar Haveli,62,48,14,0,110
21/06/2020,Dadra and Nagar Haveli,68,42,26,0,110
22/06/2020,Dadra and Nagar Haveli,88,62,26,0,150
23/06/2020,Dadra and Nagar Haveli,91,64,27,0,155
24/06/2020,Dadra and Nagar Haveli,120,91,29,0,211
25/06/2020,Dadra and Nagar Haveli,120,90,30,0,210
26/06/2020,Dadra and Nagar Haveli,155,123,32,0,278
27/06/2020,Dadra and Nagar Haveli,163,122,41,0,285
28/06/2020,Dadra and Nagar Haveli,177,122,55,0,299
29/06/2020,Dadra and Nagar Haveli,178,118,60,0,296
30/06/2020,Dadra and Nagar Haveli,203,126,77,0,329
24/03/2020,Delhi,31,24,6,1,55
25/03/2020,Delhi,30,22,6,2,52
26/03/2020,Delhi,35,28,6,1,63
27/03/2020,Delhi,36,29,6,1,65
28/03/2020,Delhi,39,32,6,1,71
29/03/2020,Delhi,39,31,6,2,70
30/03/2020,Delhi,53,45,6,2,98
31/03/2020,Delhi,97,89,6,2,186
01/04/2020,Delhi,120,112,6,2,232
02/04/2020,Delhi,152,144,6,2,296
03/04/2020,Delhi,219,207,8,4,426
04/04/2020,Delhi,386,372,8,6,758
05/04/2020,Delhi,445,424,15,6,869
06/04/2020,Delhi,503,478,18,7,981
07/04/2020,Delhi,523,497,19,7,1020
08/04/2020,Delhi,576,546,21,9,1122
09/04/2020,Delhi,669,639,21,9,1308
10/04/2020,Delhi,720,683,25,12,1403
11/04/2020,Delhi,903,865,25,13,1768
12/04/2020,Delhi,1069,1025,25,19,2094
13/04/2020,Delhi,1154,1103,27,24,2257
14/04/2020,Delhi,1510,1452,30,28,2962
15/04/2020,Delhi,1561,1501,30,30,3062
16/04/2020,Delhi,1578,1506,40,32,3084
17/04/2020,Delhi,1640,1551,51,38,3191
18/04/2020,Delhi,1707,1593,72,42,3300
19/04/2020,Delhi,1893,1779,72,42,3672
20/04/2020,Delhi,2003,1886,72,45,3889
21/04/2020,Delhi,2081,1603,431,47,3684
22/04/2020,Delhi,2156,1498,611,47,3654
23/04/2020,Delhi,2248,1476,724,48,3724
24/04/2020,Delhi,2376,1518,808,50,3894
25/04/2020,Delhi,2514,1604,857,53,4118
26/04/2020,Delhi,2625,1702,869,54,4327
27/04/2020,Delhi,2918,1987,877,54,4905
28/04/2020,Delhi,3108,2177,877,54,5285
29/04/2020,Delhi,3314,2182,1078,54,5496
30/04/2020,Delhi,3439,2291,1092,56,5730
01/05/2020,Delhi,3515,2362,1094,59,5877
02/05/2020,Delhi,3738,2510,1167,61,6248
03/05/2020,Delhi,4122,2802,1256,64,6924
04/05/2020,Delhi,4549,3123,1362,64,7672
05/05/2020,Delhi,4898,3403,1431,64,8301
